Date,AFRM
2021-11-23,127.61000061035156
2021-11-24,132.75
2021-11-26,136.97999572753906
2021-11-29,132.14999389648438
2021-11-30,126.68000030517578
2021-12-01,116.56999969482422
2021-12-02,113.75
2021-12-03,107.23999786376953
2021-12-06,110.94999694824219
2021-12-07,122.7300033569336
2021-12-08,127.97000122070312
2021-12-09,119.12999725341797
2021-12-10,114.68000030517578
2021-12-13,109.95999908447266
2021-12-14,105.7699966430664
2021-12-15,110.9800033569336
2021-12-16,99.23999786376953
2021-12-17,98.7699966430664
2021-12-20,97.37000274658203
2021-12-21,103.62999725341797
2021-12-22,101.06999969482422
2021-12-23,101.16000366210938
2021-12-27,105.7300033569336
2021-12-28,101.7699966430664
2021-12-29,98.27999877929688
2021-12-30,103.87000274658203
2021-12-31,100.55999755859375
2022-01-03,95.20999908447266
2022-01-04,85.41000366210938
2022-01-05,79.52999877929688
2022-01-06,81.0999984741211
2022-01-07,79.62000274658203
2022-01-10,78.23999786376953
2022-01-11,81.02999877929688
2022-01-12,78.79000091552734
2022-01-13,72.12999725341797
2022-01-14,69.19000244140625
2022-01-18,64.18000030517578
2022-01-19,64.30000305175781
2022-01-20,62.79999923706055
2022-01-21,57.630001068115234
2022-01-24,58.25
2022-01-25,54.52000045776367
2022-01-26,55.72999954223633
2022-01-27,51.0099983215332
2022-01-28,59.709999084472656
2022-01-31,64.06999969482422
2022-02-01,67.4800033569336
2022-02-02,60.88999938964844
2022-02-03,57.4900016784668
2022-02-04,62.75
2022-02-07,63.02000045776367
2022-02-08,65.25
2022-02-09,74.68000030517578
2022-02-10,58.68000030517578
2022-02-11,46.54999923706055
2022-02-14,43.70000076293945
2022-02-15,44.79999923706055
2022-02-16,42.91999816894531
2022-02-17,37.66999816894531
2022-02-18,37.33000183105469
2022-02-22,36.40999984741211
2022-02-23,35.0
2022-02-24,38.709999084472656
2022-02-25,39.189998626708984
2022-02-28,41.84000015258789
2022-03-01,42.36000061035156
2022-03-02,41.79999923706055
2022-03-03,39.099998474121094
2022-03-04,35.81999969482422
2022-03-07,33.560001373291016
2022-03-08,34.279998779296875
2022-03-09,36.79999923706055
2022-03-10,36.54999923706055
2022-03-11,30.860000610351562
2022-03-14,26.219999313354492
2022-03-15,28.329999923706055
2022-03-16,33.34000015258789
2022-03-17,36.75
2022-03-18,40.709999084472656
2022-03-21,41.959999084472656
2022-03-22,43.5
2022-03-23,44.11000061035156
2022-03-24,44.79999923706055
2022-03-25,42.15999984741211
2022-03-28,43.25
2022-03-29,48.150001525878906
2022-03-30,46.75
2022-03-31,46.279998779296875
2022-04-01,46.61000061035156
2022-04-04,47.70000076293945
2022-04-05,43.84000015258789
2022-04-06,40.869998931884766
2022-04-07,38.70000076293945
2022-04-08,37.58000183105469
2022-04-11,37.70000076293945
2022-04-12,37.47999954223633
2022-04-13,38.400001525878906
2022-04-14,35.189998626708984
2022-04-18,35.209999084472656
2022-04-19,37.029998779296875
2022-04-20,34.7599983215332
2022-04-21,32.900001525878906
2022-04-22,31.15999984741211
2022-04-25,32.470001220703125
2022-04-26,30.18000030517578
2022-04-27,29.360000610351562
2022-04-28,31.209999084472656
2022-04-29,28.700000762939453
2022-05-02,30.360000610351562
2022-05-03,30.100000381469727
2022-05-04,31.760000228881836
2022-05-05,27.020000457763672
2022-05-06,24.950000762939453
2022-05-09,20.59000015258789
2022-05-10,18.190000534057617
2022-05-11,14.630000114440918
2022-05-12,18.040000915527344
2022-05-13,23.709999084472656
2022-05-16,22.950000762939453
2022-05-17,25.239999771118164
2022-05-18,24.450000762939453
2022-05-19,25.709999084472656
2022-05-20,24.81999969482422
2022-05-23,24.520000457763672
2022-05-24,20.760000228881836
2022-05-25,23.020000457763672
2022-05-26,28.020000457763672
2022-05-27,30.350000381469727
2022-05-31,28.5
2022-06-01,24.31999969482422
2022-06-02,26.420000076293945
2022-06-03,25.100000381469727
2022-06-06,23.719999313354492
2022-06-07,24.350000381469727
2022-06-08,23.329999923706055
2022-06-09,21.18000030517578
2022-06-10,20.440000534057617
2022-06-13,17.920000076293945
2022-06-14,17.700000762939453
2022-06-15,18.600000381469727
2022-06-16,16.719999313354492
2022-06-17,18.299999237060547
2022-06-21,19.209999084472656
2022-06-22,19.270000457763672
2022-06-23,21.65999984741211
2022-06-24,23.280000686645508
2022-06-27,22.700000762939453
2022-06-28,20.540000915527344
2022-06-29,19.020000457763672
2022-06-30,18.059999465942383
2022-07-01,17.190000534057617
2022-07-05,19.829999923706055
2022-07-06,20.170000076293945
2022-07-07,23.610000610351562
2022-07-08,23.34000015258789
2022-07-11,21.3700008392334
2022-07-12,22.200000762939453
2022-07-13,20.790000915527344
2022-07-14,21.81999969482422
2022-07-15,23.059999465942383
2022-07-18,23.84000015258789
2022-07-19,26.030000686645508
2022-07-20,29.670000076293945
2022-07-21,29.75
2022-07-22,26.770000457763672
2022-07-25,26.170000076293945
2022-07-26,23.100000381469727
2022-07-27,26.040000915527344
2022-07-28,25.829999923706055
2022-07-29,26.84000015258789
2022-08-01,27.170000076293945
2022-08-02,28.149999618530273
2022-08-03,31.889999389648438
2022-08-04,32.54999923706055
2022-08-05,33.400001525878906
2022-08-08,34.900001525878906
2022-08-09,32.58000183105469
2022-08-10,36.779998779296875
2022-08-11,36.970001220703125
2022-08-12,39.189998626708984
2022-08-15,38.41999816894531
2022-08-16,39.90999984741211
2022-08-17,37.38999938964844
2022-08-18,35.75
2022-08-19,30.920000076293945
2022-08-22,29.489999771118164
2022-08-23,29.31999969482422
2022-08-24,30.229999542236328
2022-08-25,31.229999542236328
2022-08-26,24.56999969482422
2022-08-29,23.989999771118164
2022-08-30,23.540000915527344
2022-08-31,23.43000030517578
2022-09-01,23.15999984741211
2022-09-02,22.450000762939453
2022-09-06,22.299999237060547
2022-09-07,23.059999465942383
2022-09-08,23.700000762939453
2022-09-09,26.25
2022-09-12,26.790000915527344
2022-09-13,24.190000534057617
2022-09-14,24.329999923706055
2022-09-15,23.989999771118164
2022-09-16,22.299999237060547
2022-09-19,22.700000762939453
2022-09-20,22.139999389648438
2022-09-21,21.329999923706055
2022-09-22,20.0
2022-09-23,19.280000686645508
2022-09-26,19.040000915527344
2022-09-27,19.389999389648438
2022-09-28,20.65999984741211
2022-09-29,19.059999465942383
2022-09-30,18.760000228881836
2022-10-03,19.010000228881836
2022-10-04,21.610000610351562
2022-10-05,20.920000076293945
2022-10-06,20.950000762939453
2022-10-07,18.899999618530273
2022-10-10,18.59000015258789
2022-10-11,19.350000381469727
2022-10-12,19.809999465942383
2022-10-13,18.760000228881836
2022-10-14,17.270000457763672
2022-10-17,18.43000030517578
2022-10-18,19.530000686645508
2022-10-19,17.90999984741211
2022-10-20,18.030000686645508
2022-10-21,18.299999237060547
2022-10-24,18.049999237060547
2022-10-25,20.6200008392334
2022-10-26,20.559999465942383
2022-10-27,20.6200008392334
2022-10-28,20.31999969482422
2022-10-31,20.06999969482422
2022-11-01,19.459999084472656
2022-11-02,17.600000381469727
2022-11-03,16.670000076293945
2022-11-04,16.1200008392334
2022-11-07,15.630000114440918
2022-11-08,15.640000343322754
2022-11-09,12.100000381469727
2022-11-10,14.989999771118164
2022-11-11,17.010000228881836
2022-11-14,16.280000686645508
2022-11-15,17.309999465942383
2022-11-16,15.119999885559082
2022-11-17,14.59000015258789
2022-11-18,13.510000228881836
2022-11-21,12.960000038146973
2022-11-22,12.670000076293945
2022-11-23,13.3100004196167
2022-11-25,13.079999923706055
2022-11-28,12.579999923706055
2022-11-29,12.8100004196167
2022-11-30,13.920000076293945
2022-12-01,14.40999984741211
2022-12-02,14.619999885559082
2022-12-05,13.0
2022-12-06,11.96500015258789
2022-12-07,11.34000015258789
2022-12-08,11.619999885559082
2022-12-09,11.34000015258789
2022-12-12,12.270000457763672
2022-12-13,11.779999732971191
2022-12-14,11.300000190734863
2022-12-15,10.369999885559082
2022-12-16,10.119999885559082
2022-12-19,9.479999542236328
2022-12-20,9.4399995803833
2022-12-21,9.510000228881836
2022-12-22,9.149999618530273
2022-12-23,9.1899995803833
2022-12-27,8.90999984741211
2022-12-28,9.029999732971191
2022-12-29,9.65999984741211
2022-12-30,9.670000076293945
2023-01-03,9.100000381469727
2023-01-04,9.890000343322754
2023-01-05,9.1899995803833
2023-01-06,9.0600004196167
2023-01-09,9.430000305175781
2023-01-10,10.0600004196167
2023-01-11,11.319999694824219
2023-01-12,12.199999809265137
2023-01-13,12.880000114440918
2023-01-17,13.449999809265137
2023-01-18,12.979999542236328
2023-01-19,12.25
2023-01-20,14.300000190734863
2023-01-23,15.449999809265137
2023-01-24,14.319999694824219
2023-01-25,14.140000343322754
2023-01-26,14.359999656677246
2023-01-27,16.239999771118164
2023-01-30,15.100000381469727
2023-01-31,16.190000534057617
2023-02-01,17.719999313354492
2023-02-02,21.139999389648438
2023-02-03,18.149999618530273
2023-02-06,17.010000228881836
2023-02-07,17.209999084472656
2023-02-08,16.020000457763672
2023-02-09,13.289999961853027
2023-02-10,12.520000457763672
2023-02-13,12.699999809265137
2023-02-14,13.100000381469727
2023-02-15,14.699999809265137
2023-02-16,13.579999923706055
2023-02-17,12.979999542236328
2023-02-21,12.8100004196167
2023-02-22,13.460000038146973
2023-02-23,13.6899995803833
2023-02-24,13.069999694824219
2023-02-27,12.84000015258789
2023-02-28,13.619999885559082
2023-03-01,12.609999656677246
2023-03-02,12.930000305175781
2023-03-03,13.630000114440918
2023-03-06,13.170000076293945
2023-03-07,12.0
2023-03-08,12.130000114440918
2023-03-09,11.3100004196167
2023-03-10,10.369999885559082
2023-03-13,10.329999923706055
2023-03-14,10.010000228881836
2023-03-15,9.84000015258789
2023-03-16,9.960000038146973
2023-03-17,9.489999771118164
2023-03-20,9.289999961853027
2023-03-21,10.5
2023-03-22,9.760000228881836
2023-03-23,9.989999771118164
2023-03-24,10.329999923706055
2023-03-27,10.220000267028809
2023-03-28,9.470000267028809
2023-03-29,10.5
2023-03-30,10.420000076293945
2023-03-31,11.270000457763672
2023-04-03,11.289999961853027
2023-04-04,10.8100004196167
2023-04-05,10.399999618530273
2023-04-06,10.569999694824219
2023-04-10,11.130000114440918
2023-04-11,11.699999809265137
2023-04-12,10.9399995803833
2023-04-13,11.369999885559082
2023-04-14,11.039999961853027
2023-04-17,11.510000228881836
2023-04-18,11.680000305175781
2023-04-19,11.489999771118164
2023-04-20,10.920000076293945
2023-04-21,10.989999771118164
2023-04-24,10.529999732971191
2023-04-25,9.949999809265137
2023-04-26,9.84000015258789
2023-04-27,10.15999984741211
2023-04-28,9.859999656677246
2023-05-01,9.989999771118164
2023-05-02,9.010000228881836
2023-05-03,9.260000228881836
2023-05-04,9.130000114440918
2023-05-05,10.710000038146973
2023-05-08,11.9399995803833
2023-05-09,12.300000190734863
2023-05-10,12.25
2023-05-11,12.470000267028809
2023-05-12,12.069999694824219
2023-05-15,12.800000190734863
2023-05-16,12.390000343322754
2023-05-17,13.15999984741211
2023-05-18,14.6899995803833
2023-05-19,13.760000228881836
2023-05-22,14.529999732971191
2023-05-23,14.40999984741211
2023-05-24,14.300000190734863
2023-05-25,13.710000038146973
2023-05-26,14.079999923706055
2023-05-30,14.739999771118164
2023-05-31,14.859999656677246
2023-06-01,14.579999923706055
2023-06-02,15.699999809265137
2023-06-05,15.550000190734863
2023-06-06,15.819999694824219
2023-06-07,16.200000762939453
2023-06-08,18.850000381469727
2023-06-09,17.389999389648438
2023-06-12,18.260000228881836
2023-06-13,18.739999771118164
2023-06-14,17.040000915527344
2023-06-15,17.280000686645508
2023-06-16,16.670000076293945
2023-06-20,16.049999237060547
2023-06-21,15.5
2023-06-22,14.890000343322754
2023-06-23,14.8100004196167
2023-06-26,14.84000015258789
2023-06-27,15.199999809265137
2023-06-28,15.479999542236328
2023-06-29,15.380000114440918
2023-06-30,15.329999923706055
2023-07-03,16.1200008392334
2023-07-05,15.420000076293945
2023-07-06,13.789999961853027
2023-07-07,13.649999618530273
2023-07-10,14.779999732971191
2023-07-11,16.209999084472656
2023-07-12,16.360000610351562
2023-07-13,17.450000762939453
2023-07-14,16.389999389648438
2023-07-17,17.1200008392334
2023-07-18,17.040000915527344
2023-07-19,17.649999618530273
2023-07-20,17.1200008392334
2023-07-21,17.1200008392334
2023-07-24,17.06999969482422
2023-07-25,17.600000381469727
2023-07-26,17.729999542236328
2023-07-27,16.43000030517578
2023-07-28,17.270000457763672
2023-07-31,19.389999389648438
2023-08-01,19.610000610351562
2023-08-02,17.770000457763672
2023-08-03,17.450000762939453
2023-08-04,16.690000534057617
2023-08-07,15.65999984741211
2023-08-08,15.800000190734863
2023-08-09,15.520000457763672
2023-08-10,14.989999771118164
2023-08-11,15.15999984741211
2023-08-14,15.130000114440918
2023-08-15,14.5
2023-08-16,14.369999885559082
2023-08-17,14.220000267028809
2023-08-18,14.5
2023-08-21,14.649999618530273
2023-08-22,14.220000267028809
2023-08-23,14.510000228881836
2023-08-24,13.8100004196167
2023-08-25,17.790000915527344
2023-08-28,17.950000762939453
2023-08-29,19.149999618530273
2023-08-30,20.030000686645508
2023-08-31,20.809999465942383
2023-09-01,21.860000610351562
2023-09-05,21.93000030517578
2023-09-06,22.100000381469727
2023-09-07,22.479999542236328
2023-09-08,22.469999313354492
2023-09-11,23.56999969482422
2023-09-12,23.8700008392334
2023-09-13,23.350000381469727
2023-09-14,23.6200008392334
2023-09-15,24.3700008392334
2023-09-18,25.010000228881836
2023-09-19,23.75
2023-09-20,23.100000381469727
2023-09-21,21.25
2023-09-22,20.18000030517578
2023-09-25,20.219999313354492
2023-09-26,19.90999984741211
2023-09-27,20.260000228881836
2023-09-28,20.850000381469727
2023-09-29,21.270000457763672
2023-10-02,20.450000762939453
2023-10-03,18.280000686645508
2023-10-04,17.899999618530273
2023-10-05,17.510000228881836
2023-10-06,17.940000534057617
2023-10-09,18.790000915527344
2023-10-10,19.700000762939453
2023-10-11,20.1299991607666
2023-10-12,18.600000381469727
2023-10-13,18.0
2023-10-16,18.8799991607666
2023-10-17,19.969999313354492
2023-10-18,18.799999237060547
2023-10-19,18.290000915527344
2023-10-20,18.25
2023-10-23,18.5
2023-10-24,19.559999465942383
2023-10-25,16.639999389648438
2023-10-26,17.420000076293945
2023-10-27,16.93000030517578
2023-10-30,17.100000381469727
2023-10-31,17.610000610351562
2023-11-01,17.610000610351562
2023-11-02,21.040000915527344
2023-11-03,22.43000030517578
2023-11-06,21.709999084472656
2023-11-07,22.09000015258789
2023-11-08,21.760000228881836
2023-11-09,24.860000610351562
2023-11-10,22.43000030517578
2023-11-13,22.8799991607666
2023-11-14,25.559999465942383
2023-11-15,25.979999542236328
2023-11-16,24.540000915527344
2023-11-17,24.790000915527344
2023-11-20,25.459999084472656
2023-11-21,25.030000686645508
2023-11-22,25.56999969482422
2023-11-24,26.229999542236328
2023-11-27,29.3700008392334
2023-11-28,32.75
2023-11-29,34.119998931884766
2023-11-30,34.40999984741211
2023-12-01,37.66999816894531
2023-12-04,38.560001373291016
2023-12-05,38.189998626708984
2023-12-06,38.380001068115234
2023-12-07,39.40999984741211
2023-12-08,42.06999969482422
2023-12-11,39.91999816894531
2023-12-12,39.52000045776367
2023-12-13,44.400001525878906
2023-12-14,44.84000015258789
2023-12-15,43.970001220703125
2023-12-18,43.70000076293945
2023-12-19,50.459999084472656
2023-12-20,45.5099983215332
2023-12-21,47.939998626708984
2023-12-22,49.060001373291016
2023-12-26,50.040000915527344
2023-12-27,51.2400016784668
2023-12-28,51.38999938964844
2023-12-29,49.13999938964844
2024-01-02,46.599998474121094
2024-01-03,43.4900016784668
2024-01-04,42.5
2024-01-05,43.0099983215332
2024-01-08,45.34000015258789
2024-01-09,44.06999969482422
2024-01-10,43.560001373291016
2024-01-11,42.810001373291016
2024-01-12,41.790000915527344
2024-01-16,40.97999954223633
2024-01-17,41.0099983215332
2024-01-18,40.13999938964844
2024-01-19,42.17499923706055
2024-01-22,44.349998474121094
2024-01-23,41.880001068115234
2024-01-24,40.4900016784668
2024-01-25,40.709999084472656
2024-01-26,41.34000015258789
2024-01-29,43.77000045776367
2024-01-30,42.72999954223633
2024-01-31,40.5099983215332
2024-02-01,39.66999816894531
2024-02-02,41.0099983215332
2024-02-05,41.54999923706055
2024-02-06,43.43000030517578
2024-02-07,44.61000061035156
2024-02-08,49.220001220703125
2024-02-09,43.86000061035156
2024-02-12,45.0
2024-02-13,39.75
2024-02-14,40.9900016784668
2024-02-15,41.560001373291016
2024-02-16,38.13999938964844
2024-02-20,37.9900016784668
2024-02-21,36.66999816894531
2024-02-22,37.33000183105469
2024-02-23,36.97999954223633
2024-02-26,37.349998474121094
2024-02-27,39.29999923706055
2024-02-28,37.5
2024-02-29,37.52000045776367
2024-03-01,38.0099983215332
2024-03-04,37.66999816894531
2024-03-05,36.02000045776367
2024-03-06,36.869998931884766
2024-03-07,36.59000015258789
2024-03-08,38.7599983215332
2024-03-11,37.209999084472656
2024-03-12,37.52000045776367
2024-03-13,38.790000915527344
2024-03-14,33.41999816894531
2024-03-15,33.709999084472656
2024-03-18,34.209999084472656
2024-03-19,33.91999816894531
2024-03-20,37.790000915527344
2024-03-21,37.5099983215332
2024-03-22,36.040000915527344
2024-03-25,36.630001068115234
2024-03-26,37.33000183105469
2024-03-27,36.720001220703125
2024-03-28,37.2599983215332
2024-04-01,34.83000183105469
2024-04-02,34.09000015258789
2024-04-03,33.65999984741211
2024-04-04,32.11000061035156
2024-04-05,32.869998931884766
2024-04-08,34.11000061035156
2024-04-09,35.369998931884766
2024-04-10,33.56999969482422
2024-04-11,33.79999923706055
2024-04-12,32.619998931884766
2024-04-15,31.059999465942383
2024-04-16,30.920000076293945
2024-04-17,30.8700008392334
2024-04-18,31.149999618530273
2024-04-19,31.010000228881836
2024-04-22,31.96500015258789
2024-04-23,32.7599983215332
2024-04-24,32.08000183105469
2024-04-25,31.649999618530273
2024-04-26,33.33000183105469
2024-04-29,33.41999816894531
2024-04-30,31.8799991607666
2024-05-01,32.119998931884766
2024-05-02,34.439998626708984
2024-05-03,34.93000030517578
2024-05-06,36.02000045776367
2024-05-07,34.900001525878906
2024-05-08,31.579999923706055
2024-05-09,34.810001373291016
2024-05-10,31.59000015258789
2024-05-13,32.0099983215332
2024-05-14,33.439998626708984
2024-05-15,32.29999923706055
2024-05-16,31.31999969482422
2024-05-17,33.83000183105469
2024-05-20,33.029998779296875
2024-05-21,32.279998779296875
2024-05-22,30.610000610351562
2024-05-23,29.68000030517578
2024-05-24,30.030000686645508
2024-05-28,29.639999389648438
2024-05-29,28.719999313354492
2024-05-30,29.360000610351562
2024-05-31,29.270000457763672
2024-06-03,28.809999465942383
2024-06-04,30.139999389648438
2024-06-05,31.0
2024-06-06,31.190000534057617
2024-06-07,30.049999237060547
2024-06-10,30.440000534057617
2024-06-11,33.79999923706055
2024-06-12,35.75
2024-06-13,33.43000030517578
2024-06-14,30.899999618530273
2024-06-17,30.809999465942383
2024-06-18,30.530000686645508
2024-06-20,30.139999389648438
2024-06-21,29.8700008392334
2024-06-24,33.70000076293945
2024-06-25,32.970001220703125
2024-06-26,31.40999984741211
2024-06-27,30.459999084472656
2024-06-28,30.209999084472656
2024-07-01,29.829999923706055
2024-07-02,29.3799991607666
2024-07-03,28.979999542236328
2024-07-05,28.549999237060547
2024-07-08,28.149999618530273
2024-07-09,28.360000610351562
2024-07-10,28.170000076293945
2024-07-11,29.610000610351562
2024-07-12,29.540000915527344
2024-07-15,32.099998474121094
2024-07-16,33.459999084472656
2024-07-17,32.27000045776367
2024-07-18,30.860000610351562
2024-07-19,29.959999084472656
2024-07-22,29.6299991607666
2024-07-23,29.34000015258789
2024-07-24,26.459999084472656
2024-07-25,26.459999084472656
2024-07-26,27.100000381469727
2024-07-29,26.84000015258789
2024-07-30,27.459999084472656
2024-07-31,28.290000915527344
2024-08-01,26.420000076293945
2024-08-02,25.770000457763672
2024-08-05,24.559999465942383
2024-08-06,24.15999984741211
2024-08-07,24.1200008392334
2024-08-08,25.21500015258789
2024-08-09,25.440000534057617
2024-08-12,25.170000076293945
2024-08-13,26.25
2024-08-14,26.579999923706055
2024-08-15,28.3700008392334
2024-08-16,28.450000762939453
2024-08-19,30.34000015258789
2024-08-20,29.290000915527344
2024-08-21,29.75
2024-08-22,29.959999084472656
2024-08-23,31.459999084472656
2024-08-26,31.8799991607666
2024-08-27,32.5099983215332
2024-08-28,31.579999923706055
2024-08-29,41.65999984741211
2024-08-30,44.0099983215332
2024-09-03,41.59000015258789
2024-09-04,40.22999954223633
2024-09-05,39.63999938964844
2024-09-06,38.439998626708984
2024-09-09,38.16999816894531
2024-09-10,37.27000045776367
2024-09-11,40.2400016784668
2024-09-12,41.7400016784668
2024-09-13,44.0099983215332
2024-09-16,44.060001373291016
2024-09-17,44.0
2024-09-18,44.279998779296875
2024-09-19,44.97999954223633
2024-09-20,44.93000030517578
2024-09-23,44.66999816894531
2024-09-24,44.619998931884766
2024-09-25,43.2400016784668
2024-09-26,41.63999938964844
2024-09-27,41.15999984741211
2024-09-30,40.81999969482422
2024-10-01,38.47999954223633
2024-10-02,39.04999923706055
2024-10-03,38.5
2024-10-04,39.36000061035156
2024-10-07,38.599998474121094
2024-10-08,41.150001525878906
2024-10-09,43.25
2024-10-10,42.0099983215332
2024-10-11,47.08000183105469
2024-10-14,49.2599983215332
2024-10-15,47.86000061035156
2024-10-16,47.970001220703125
2024-10-17,43.93000030517578
2024-10-18,44.540000915527344
