Date,HTZ
2021-11-18,21.459999084472656
2021-11-19,20.829999923706055
2021-11-22,22.510000228881836
2021-11-23,21.969999313354492
2021-11-24,24.399999618530273
2021-11-26,23.8700008392334
2021-11-29,25.299999237060547
2021-11-30,24.15999984741211
2021-12-01,23.139999389648438
2021-12-02,24.280000686645508
2021-12-03,24.059999465942383
2021-12-06,25.979999542236328
2021-12-07,26.170000076293945
2021-12-08,26.59000015258789
2021-12-09,25.93000030517578
2021-12-10,24.920000076293945
2021-12-13,23.899999618530273
2021-12-14,22.579999923706055
2021-12-15,22.309999465942383
2021-12-16,21.010000228881836
2021-12-17,20.940000534057617
2021-12-20,20.8799991607666
2021-12-21,22.1299991607666
2021-12-22,22.920000076293945
2021-12-23,24.0
2021-12-27,24.989999771118164
2021-12-28,24.56999969482422
2021-12-29,24.579999923706055
2021-12-30,24.329999923706055
2021-12-31,24.989999771118164
2022-01-03,24.75
2022-01-04,24.549999237060547
2022-01-05,23.700000762939453
2022-01-06,24.0
2022-01-07,24.309999465942383
2022-01-10,24.68000030517578
2022-01-11,24.40999984741211
2022-01-12,24.43000030517578
2022-01-13,24.15999984741211
2022-01-14,24.0
2022-01-18,23.68000030517578
2022-01-19,21.700000762939453
2022-01-20,20.93000030517578
2022-01-21,19.0
2022-01-24,18.510000228881836
2022-01-25,18.25
2022-01-26,18.260000228881836
2022-01-27,17.739999771118164
2022-01-28,18.18000030517578
2022-01-31,19.260000228881836
2022-02-01,19.959999084472656
2022-02-02,19.75
2022-02-03,19.25
2022-02-04,19.739999771118164
2022-02-07,19.360000610351562
2022-02-08,20.0
2022-02-09,20.799999237060547
2022-02-10,20.799999237060547
2022-02-11,19.84000015258789
2022-02-14,20.420000076293945
2022-02-15,19.760000228881836
2022-02-16,19.450000762939453
2022-02-17,18.93000030517578
2022-02-18,18.309999465942383
2022-02-22,17.959999084472656
2022-02-23,17.190000534057617
2022-02-24,19.75
2022-02-25,20.809999465942383
2022-02-28,20.31999969482422
2022-03-01,19.06999969482422
2022-03-02,20.209999084472656
2022-03-03,19.90999984741211
2022-03-04,19.209999084472656
2022-03-07,18.229999542236328
2022-03-08,18.59000015258789
2022-03-09,20.040000915527344
2022-03-10,21.079999923706055
2022-03-11,21.540000915527344
2022-03-14,21.5
2022-03-15,22.040000915527344
2022-03-16,23.5
2022-03-17,23.149999618530273
2022-03-18,22.020000457763672
2022-03-21,21.81999969482422
2022-03-22,21.940000534057617
2022-03-23,22.450000762939453
2022-03-24,22.899999618530273
2022-03-25,22.649999618530273
2022-03-28,22.440000534057617
2022-03-29,23.059999465942383
2022-03-30,22.020000457763672
2022-03-31,22.149999618530273
2022-04-01,21.1200008392334
2022-04-04,23.3799991607666
2022-04-05,21.93000030517578
2022-04-06,21.829999923706055
2022-04-07,21.799999237060547
2022-04-08,21.190000534057617
2022-04-11,21.709999084472656
2022-04-12,21.520000457763672
2022-04-13,22.3799991607666
2022-04-14,22.329999923706055
2022-04-18,22.209999084472656
2022-04-19,22.639999389648438
2022-04-20,23.899999618530273
2022-04-21,22.8799991607666
2022-04-22,22.549999237060547
2022-04-25,23.5
2022-04-26,23.0
2022-04-27,23.530000686645508
2022-04-28,21.920000076293945
2022-04-29,20.059999465942383
2022-05-02,20.459999084472656
2022-05-03,19.520000457763672
2022-05-04,20.719999313354492
2022-05-05,20.350000381469727
2022-05-06,20.06999969482422
2022-05-09,17.440000534057617
2022-05-10,16.770000457763672
2022-05-11,17.65999984741211
2022-05-12,18.469999313354492
2022-05-13,18.979999542236328
2022-05-16,18.75
2022-05-17,19.6299991607666
2022-05-18,18.469999313354492
2022-05-19,18.489999771118164
2022-05-20,18.450000762939453
2022-05-23,19.600000381469727
2022-05-24,18.34000015258789
2022-05-25,18.829999923706055
2022-05-26,19.290000915527344
2022-05-27,20.100000381469727
2022-05-31,20.06999969482422
2022-06-01,19.780000686645508
2022-06-02,20.190000534057617
2022-06-03,19.969999313354492
2022-06-06,18.959999084472656
2022-06-07,18.1299991607666
2022-06-08,18.469999313354492
2022-06-09,17.65999984741211
2022-06-10,17.450000762939453
2022-06-13,16.469999313354492
2022-06-14,17.239999771118164
2022-06-15,18.110000610351562
2022-06-16,17.489999771118164
2022-06-17,17.940000534057617
2022-06-21,17.68000030517578
2022-06-22,17.25
2022-06-23,17.469999313354492
2022-06-24,18.229999542236328
2022-06-27,18.360000610351562
2022-06-28,17.639999389648438
2022-06-29,17.06999969482422
2022-06-30,15.84000015258789
2022-07-01,16.6200008392334
2022-07-05,16.700000762939453
2022-07-06,16.25
2022-07-07,16.950000762939453
2022-07-08,17.0
2022-07-11,16.790000915527344
2022-07-12,16.829999923706055
2022-07-13,17.200000762939453
2022-07-14,16.829999923706055
2022-07-15,17.309999465942383
2022-07-18,17.34000015258789
2022-07-19,17.84000015258789
2022-07-20,18.3799991607666
2022-07-21,18.219999313354492
2022-07-22,17.739999771118164
2022-07-25,17.950000762939453
2022-07-26,16.8799991607666
2022-07-27,17.420000076293945
2022-07-28,20.15999984741211
2022-07-29,21.420000076293945
2022-08-01,21.479999542236328
2022-08-02,20.59000015258789
2022-08-03,21.3799991607666
2022-08-04,21.3700008392334
2022-08-05,21.6299991607666
2022-08-08,21.989999771118164
2022-08-09,21.700000762939453
2022-08-10,21.899999618530273
2022-08-11,21.649999618530273
2022-08-12,21.510000228881836
2022-08-15,21.68000030517578
2022-08-16,21.739999771118164
2022-08-17,21.040000915527344
2022-08-18,20.219999313354492
2022-08-19,19.639999389648438
2022-08-22,19.469999313354492
2022-08-23,19.450000762939453
2022-08-24,19.209999084472656
2022-08-25,19.68000030517578
2022-08-26,19.010000228881836
2022-08-29,18.920000076293945
2022-08-30,18.75
2022-08-31,18.459999084472656
2022-09-01,18.09000015258789
2022-09-02,17.889999389648438
2022-09-06,18.030000686645508
2022-09-07,18.219999313354492
2022-09-08,18.90999984741211
2022-09-09,19.149999618530273
2022-09-12,19.979999542236328
2022-09-13,19.049999237060547
2022-09-14,19.0
2022-09-15,19.450000762939453
2022-09-16,18.549999237060547
2022-09-19,18.489999771118164
2022-09-20,18.100000381469727
2022-09-21,17.950000762939453
2022-09-22,16.40999984741211
2022-09-23,16.510000228881836
2022-09-26,15.819999694824219
2022-09-27,16.520000457763672
2022-09-28,17.639999389648438
2022-09-29,16.209999084472656
2022-09-30,16.280000686645508
2022-10-03,16.950000762939453
2022-10-04,17.56999969482422
2022-10-05,16.84000015258789
2022-10-06,17.299999237060547
2022-10-07,17.139999389648438
2022-10-10,16.709999084472656
2022-10-11,16.209999084472656
2022-10-12,16.40999984741211
2022-10-13,16.860000610351562
2022-10-14,16.579999923706055
2022-10-17,17.190000534057617
2022-10-18,17.260000228881836
2022-10-19,17.049999237060547
2022-10-20,17.15999984741211
2022-10-21,17.899999618530273
2022-10-24,18.399999618530273
2022-10-25,19.030000686645508
2022-10-26,18.8799991607666
2022-10-27,18.760000228881836
2022-10-28,18.700000762939453
2022-10-31,18.399999618530273
2022-11-01,17.8700008392334
2022-11-02,17.290000915527344
2022-11-03,17.010000228881836
2022-11-04,17.549999237060547
2022-11-07,17.93000030517578
2022-11-08,17.540000915527344
2022-11-09,16.65999984741211
2022-11-10,17.5
2022-11-11,18.059999465942383
2022-11-14,18.3799991607666
2022-11-15,18.15999984741211
2022-11-16,17.110000610351562
2022-11-17,17.1200008392334
2022-11-18,16.780000686645508
2022-11-21,16.459999084472656
2022-11-22,16.799999237060547
2022-11-23,16.850000381469727
2022-11-25,17.020000457763672
2022-11-28,16.8700008392334
2022-11-29,16.8799991607666
2022-11-30,17.200000762939453
2022-12-01,17.079999923706055
2022-12-02,16.8700008392334
2022-12-05,16.3700008392334
2022-12-06,16.239999771118164
2022-12-07,16.260000228881836
2022-12-08,16.450000762939453
2022-12-09,16.049999237060547
2022-12-12,16.049999237060547
2022-12-13,15.9399995803833
2022-12-14,16.020000457763672
2022-12-15,15.880000114440918
2022-12-16,15.640000343322754
2022-12-19,15.270000457763672
2022-12-20,14.90999984741211
2022-12-21,15.069999694824219
2022-12-22,14.6899995803833
2022-12-23,15.210000038146973
2022-12-27,15.15999984741211
2022-12-28,14.850000381469727
2022-12-29,15.15999984741211
2022-12-30,15.390000343322754
2023-01-03,15.020000457763672
2023-01-04,15.319999694824219
2023-01-05,15.649999618530273
2023-01-06,15.90999984741211
2023-01-09,16.239999771118164
2023-01-10,16.489999771118164
2023-01-11,16.770000457763672
2023-01-12,17.100000381469727
2023-01-13,16.889999389648438
2023-01-17,16.790000915527344
2023-01-18,16.969999313354492
2023-01-19,16.600000381469727
2023-01-20,17.219999313354492
2023-01-23,17.40999984741211
2023-01-24,17.420000076293945
2023-01-25,17.1299991607666
2023-01-26,17.260000228881836
2023-01-27,17.56999969482422
2023-01-30,16.950000762939453
2023-01-31,18.020000457763672
2023-02-01,18.65999984741211
2023-02-02,18.579999923706055
2023-02-03,18.15999984741211
2023-02-06,17.68000030517578
2023-02-07,19.0
2023-02-08,19.0
2023-02-09,18.670000076293945
2023-02-10,18.31999969482422
2023-02-13,18.739999771118164
2023-02-14,19.219999313354492
2023-02-15,19.829999923706055
2023-02-16,19.940000534057617
2023-02-17,19.459999084472656
2023-02-21,18.850000381469727
2023-02-22,18.65999984741211
2023-02-23,18.610000610351562
2023-02-24,18.549999237060547
2023-02-27,18.450000762939453
2023-02-28,18.510000228881836
2023-03-01,18.399999618530273
2023-03-02,18.350000381469727
2023-03-03,18.770000457763672
2023-03-06,19.59000015258789
2023-03-07,19.559999465942383
2023-03-08,19.829999923706055
2023-03-09,18.479999542236328
2023-03-10,17.209999084472656
2023-03-13,16.969999313354492
2023-03-14,16.389999389648438
2023-03-15,16.0
2023-03-16,16.25
2023-03-17,15.380000114440918
2023-03-20,15.40999984741211
2023-03-21,16.329999923706055
2023-03-22,16.229999542236328
2023-03-23,16.43000030517578
2023-03-24,15.619999885559082
2023-03-27,15.520000457763672
2023-03-28,15.199999809265137
2023-03-29,15.680000305175781
2023-03-30,15.779999732971191
2023-03-31,16.290000915527344
2023-04-03,16.15999984741211
2023-04-04,15.890000343322754
2023-04-05,15.079999923706055
2023-04-06,15.15999984741211
2023-04-10,15.899999618530273
2023-04-11,16.260000228881836
2023-04-12,15.649999618530273
2023-04-13,15.680000305175781
2023-04-14,15.350000381469727
2023-04-17,15.510000228881836
2023-04-18,15.149999618530273
2023-04-19,15.65999984741211
2023-04-20,15.25
2023-04-21,15.3100004196167
2023-04-24,15.640000343322754
2023-04-25,15.180000305175781
2023-04-26,15.149999618530273
2023-04-27,16.079999923706055
2023-04-28,16.68000030517578
2023-05-01,16.5
2023-05-02,16.209999084472656
2023-05-03,16.200000762939453
2023-05-04,15.949999809265137
2023-05-05,16.3700008392334
2023-05-08,16.309999465942383
2023-05-09,16.010000228881836
2023-05-10,16.010000228881836
2023-05-11,15.789999961853027
2023-05-12,15.529999732971191
2023-05-15,15.770000457763672
2023-05-16,15.619999885559082
2023-05-17,16.350000381469727
2023-05-18,16.360000610351562
2023-05-19,16.020000457763672
2023-05-22,16.43000030517578
2023-05-23,16.209999084472656
2023-05-24,15.819999694824219
2023-05-25,15.979999542236328
2023-05-26,15.84000015258789
2023-05-30,15.789999961853027
2023-05-31,15.680000305175781
2023-06-01,15.710000038146973
2023-06-02,16.020000457763672
2023-06-05,16.110000610351562
2023-06-06,16.739999771118164
2023-06-07,16.959999084472656
2023-06-08,17.399999618530273
2023-06-09,17.270000457763672
2023-06-12,17.829999923706055
2023-06-13,17.799999237060547
2023-06-14,17.780000686645508
2023-06-15,18.110000610351562
2023-06-16,17.81999969482422
2023-06-20,17.790000915527344
2023-06-21,17.639999389648438
2023-06-22,17.729999542236328
2023-06-23,17.450000762939453
2023-06-26,17.610000610351562
2023-06-27,18.079999923706055
2023-06-28,18.219999313354492
2023-06-29,18.1299991607666
2023-06-30,18.389999389648438
2023-07-03,18.450000762939453
2023-07-05,18.760000228881836
2023-07-06,18.649999618530273
2023-07-07,18.700000762939453
2023-07-10,18.90999984741211
2023-07-11,19.079999923706055
2023-07-12,18.65999984741211
2023-07-13,18.899999618530273
2023-07-14,18.440000534057617
2023-07-17,18.139999389648438
2023-07-18,18.510000228881836
2023-07-19,18.920000076293945
2023-07-20,18.229999542236328
2023-07-21,18.260000228881836
2023-07-24,18.25
2023-07-25,17.920000076293945
2023-07-26,17.940000534057617
2023-07-27,15.850000381469727
2023-07-28,15.949999809265137
2023-07-31,16.850000381469727
2023-08-01,16.469999313354492
2023-08-02,16.229999542236328
2023-08-03,15.880000114440918
2023-08-04,16.350000381469727
2023-08-07,16.549999237060547
2023-08-08,16.5
2023-08-09,16.479999542236328
2023-08-10,16.780000686645508
2023-08-11,17.350000381469727
2023-08-14,17.84000015258789
2023-08-15,17.5
2023-08-16,17.190000534057617
2023-08-17,17.280000686645508
2023-08-18,17.25
2023-08-21,17.260000228881836
2023-08-22,17.229999542236328
2023-08-23,17.3700008392334
2023-08-24,17.190000534057617
2023-08-25,16.8799991607666
2023-08-28,17.020000457763672
2023-08-29,17.18000030517578
2023-08-30,17.010000228881836
2023-08-31,16.950000762939453
2023-09-01,17.170000076293945
2023-09-05,17.100000381469727
2023-09-06,16.329999923706055
2023-09-07,15.760000228881836
2023-09-08,16.0
2023-09-11,16.25
2023-09-12,15.779999732971191
2023-09-13,15.619999885559082
2023-09-14,16.360000610351562
2023-09-15,16.1200008392334
2023-09-18,15.859999656677246
2023-09-19,15.739999771118164
2023-09-20,15.4399995803833
2023-09-21,15.079999923706055
2023-09-22,13.479999542236328
2023-09-25,13.109999656677246
2023-09-26,12.59000015258789
2023-09-27,12.010000228881836
2023-09-28,12.229999542236328
2023-09-29,12.25
2023-10-02,11.6899995803833
2023-10-03,10.819999694824219
2023-10-04,10.760000228881836
2023-10-05,10.819999694824219
2023-10-06,10.890000343322754
2023-10-09,11.09000015258789
2023-10-10,11.550000190734863
2023-10-11,11.380000114440918
2023-10-12,11.260000228881836
2023-10-13,11.020000457763672
2023-10-16,11.3100004196167
2023-10-17,11.380000114440918
2023-10-18,10.8100004196167
2023-10-19,10.579999923706055
2023-10-20,10.920000076293945
2023-10-23,10.649999618530273
2023-10-24,10.329999923706055
2023-10-25,10.119999885559082
2023-10-26,9.039999961853027
2023-10-27,8.619999885559082
2023-10-30,8.609999656677246
2023-10-31,8.430000305175781
2023-11-01,8.329999923706055
2023-11-02,9.149999618530273
2023-11-03,9.329999923706055
2023-11-06,9.020000457763672
2023-11-07,8.859999656677246
2023-11-08,8.75
2023-11-09,8.640000343322754
2023-11-10,8.579999923706055
2023-11-13,8.140000343322754
2023-11-14,8.510000228881836
2023-11-15,8.789999961853027
2023-11-16,8.199999809265137
2023-11-17,8.75
2023-11-20,8.949999809265137
2023-11-21,8.470000267028809
2023-11-22,8.420000076293945
2023-11-24,8.59000015258789
2023-11-27,8.210000038146973
2023-11-28,8.270000457763672
2023-11-29,8.329999923706055
2023-11-30,8.34000015258789
2023-12-01,9.1899995803833
2023-12-04,9.100000381469727
2023-12-05,8.770000457763672
2023-12-06,8.960000038146973
2023-12-07,9.25
2023-12-08,9.380000114440918
2023-12-11,9.329999923706055
2023-12-12,8.869999885559082
2023-12-13,9.5
2023-12-14,10.119999885559082
2023-12-15,10.029999732971191
2023-12-18,9.979999542236328
2023-12-19,10.210000038146973
2023-12-20,9.970000267028809
2023-12-21,10.40999984741211
2023-12-22,10.4399995803833
2023-12-26,10.649999618530273
2023-12-27,10.59000015258789
2023-12-28,10.539999961853027
2023-12-29,10.390000343322754
2024-01-02,10.199999809265137
2024-01-03,9.640000343322754
2024-01-04,9.75
2024-01-05,9.539999961853027
2024-01-08,9.569999694824219
2024-01-09,9.569999694824219
2024-01-10,9.350000381469727
2024-01-11,8.949999809265137
2024-01-12,8.34000015258789
2024-01-16,8.350000381469727
2024-01-17,8.359999656677246
2024-01-18,8.989999771118164
2024-01-19,8.619999885559082
2024-01-22,8.5
2024-01-23,8.729999542236328
2024-01-24,8.489999771118164
2024-01-25,8.779999732971191
2024-01-26,8.649999618530273
2024-01-29,8.699999809265137
2024-01-30,8.630000114440918
2024-01-31,8.350000381469727
2024-02-01,8.430000305175781
2024-02-02,8.699999809265137
2024-02-05,8.210000038146973
2024-02-06,8.9399995803833
2024-02-07,8.760000228881836
2024-02-08,8.65999984741211
2024-02-09,8.4399995803833
2024-02-12,8.680000305175781
2024-02-13,7.579999923706055
2024-02-14,7.730000019073486
2024-02-15,7.860000133514404
2024-02-16,7.730000019073486
2024-02-20,7.289999961853027
2024-02-21,7.269999980926514
2024-02-22,7.260000228881836
2024-02-23,7.429999828338623
2024-02-26,7.449999809265137
2024-02-27,7.809999942779541
2024-02-28,7.880000114440918
2024-02-29,7.849999904632568
2024-03-01,7.820000171661377
2024-03-04,7.230000019073486
2024-03-05,7.139999866485596
2024-03-06,7.269999980926514
2024-03-07,7.5
2024-03-08,7.860000133514404
2024-03-11,7.829999923706055
2024-03-12,7.829999923706055
2024-03-13,7.789999961853027
2024-03-14,7.489999771118164
2024-03-15,7.579999923706055
2024-03-18,7.110000133514404
2024-03-19,7.199999809265137
2024-03-20,7.480000019073486
2024-03-21,7.489999771118164
2024-03-22,7.300000190734863
2024-03-25,7.699999809265137
2024-03-26,7.869999885559082
2024-03-27,8.09000015258789
2024-03-28,7.829999923706055
2024-04-01,7.690000057220459
2024-04-02,7.480000019073486
2024-04-03,7.630000114440918
2024-04-04,7.25
2024-04-05,7.260000228881836
2024-04-08,7.389999866485596
2024-04-09,7.800000190734863
2024-04-10,7.300000190734863
2024-04-11,7.199999809265137
2024-04-12,6.849999904632568
2024-04-15,6.900000095367432
2024-04-16,6.570000171661377
2024-04-17,6.389999866485596
2024-04-18,5.989999771118164
2024-04-19,5.96999979019165
2024-04-22,5.900000095367432
2024-04-23,5.460000038146973
2024-04-24,5.800000190734863
2024-04-25,4.679999828338623
2024-04-26,4.420000076293945
2024-04-29,4.769999980926514
2024-04-30,4.550000190734863
2024-05-01,4.46999979019165
2024-05-02,5.0
2024-05-03,4.840000152587891
2024-05-06,5.150000095367432
2024-05-07,4.96999979019165
2024-05-08,4.840000152587891
2024-05-09,4.909999847412109
2024-05-10,4.889999866485596
2024-05-13,5.46999979019165
2024-05-14,6.0
2024-05-15,5.480000019073486
2024-05-16,5.519999980926514
2024-05-17,5.53000020980835
2024-05-20,5.260000228881836
2024-05-21,5.070000171661377
2024-05-22,4.96999979019165
2024-05-23,4.78000020980835
2024-05-24,4.78000020980835
2024-05-28,4.659999847412109
2024-05-29,4.480000019073486
2024-05-30,4.610000133514404
2024-05-31,4.360000133514404
2024-06-03,4.130000114440918
2024-06-04,3.940000057220459
2024-06-05,3.9700000286102295
2024-06-06,3.7899999618530273
2024-06-07,3.7300000190734863
2024-06-10,3.6549999713897705
2024-06-11,3.450000047683716
2024-06-12,3.559999942779541
2024-06-13,3.4000000953674316
2024-06-14,3.259999990463257
2024-06-17,3.2799999713897705
2024-06-18,3.0899999141693115
2024-06-20,3.509999990463257
2024-06-21,4.070000171661377
2024-06-24,3.890000104904175
2024-06-25,3.680000066757202
2024-06-26,3.4800000190734863
2024-06-27,3.509999990463257
2024-06-28,3.5299999713897705
2024-07-01,3.609999895095825
2024-07-02,3.619999885559082
2024-07-03,3.5
2024-07-05,3.640000104904175
2024-07-08,3.5999999046325684
2024-07-09,3.3299999237060547
2024-07-10,3.4200000762939453
2024-07-11,3.859999895095825
2024-07-12,4.039999961853027
2024-07-15,4.269999980926514
2024-07-16,4.489999771118164
2024-07-17,4.550000190734863
2024-07-18,4.150000095367432
2024-07-19,3.809999942779541
2024-07-22,3.950000047683716
2024-07-23,3.809999942779541
2024-07-24,3.6700000762939453
2024-07-25,3.869999885559082
2024-07-26,4.070000171661377
2024-07-29,3.799999952316284
2024-07-30,3.809999942779541
2024-07-31,4.079999923706055
2024-08-01,3.7699999809265137
2024-08-02,3.700000047683716
2024-08-05,3.759999990463257
2024-08-06,3.630000114440918
2024-08-07,3.619999885559082
2024-08-08,3.690000057220459
2024-08-09,3.509999990463257
2024-08-12,3.380000114440918
2024-08-13,3.5299999713897705
2024-08-14,3.2799999713897705
2024-08-15,3.4800000190734863
2024-08-16,3.440000057220459
2024-08-19,3.4800000190734863
2024-08-20,3.4600000381469727
2024-08-21,3.430000066757202
2024-08-22,3.119999885559082
2024-08-23,3.2899999618530273
2024-08-26,3.430000066757202
2024-08-27,3.4800000190734863
2024-08-28,3.2899999618530273
2024-08-29,3.200000047683716
2024-08-30,3.0399999618530273
2024-09-03,2.990000009536743
2024-09-04,2.9200000762939453
2024-09-05,2.819999933242798
2024-09-06,2.7100000381469727
2024-09-09,2.819999933242798
2024-09-10,2.619999885559082
2024-09-11,2.680000066757202
2024-09-12,2.7300000190734863
2024-09-13,3.0
2024-09-16,3.369999885559082
2024-09-17,3.6600000858306885
2024-09-18,3.700000047683716
2024-09-19,3.430000066757202
2024-09-20,3.309999942779541
2024-09-23,3.359999895095825
2024-09-24,3.5399999618530273
2024-09-25,3.259999990463257
2024-09-26,3.190000057220459
2024-09-27,3.240000009536743
2024-09-30,3.299999952316284
2024-10-01,3.309999942779541
2024-10-02,3.240000009536743
2024-10-03,3.190000057220459
2024-10-04,3.319999933242798
2024-10-07,3.430000066757202
2024-10-08,3.309999942779541
2024-10-09,3.259999990463257
2024-10-10,3.1500000953674316
2024-10-11,3.069999933242798
2024-10-14,3.0299999713897705
2024-10-15,2.9200000762939453
2024-10-16,3.1600000858306885
2024-10-17,3.240000009536743
2024-10-18,3.25
2024-10-21,2.9700000286102295
2024-10-22,2.950000047683716
2024-10-23,2.9600000381469727
2024-10-24,3.130000114440918
2024-10-25,3.0799999237060547
2024-10-28,3.059999942779541
2024-10-29,2.9000000953674316
2024-10-30,3.049999952316284
2024-10-31,2.7799999713897705
2024-11-01,2.7899999618530273
2024-11-04,2.9100000858306885
2024-11-05,2.9600000381469727
2024-11-06,3.0899999141693115
2024-11-07,3.109999895095825
2024-11-08,3.1500000953674316
2024-11-11,3.369999885559082
2024-11-12,3.6600000858306885
2024-11-13,3.7899999618530273
2024-11-14,4.110000133514404
2024-11-15,4.050000190734863
2024-11-18,4.159999847412109
2024-11-19,4.0
2024-11-20,3.6600000858306885
2024-11-21,3.884999990463257
2024-11-22,4.070000171661377
2024-11-25,4.579999923706055
2024-11-26,4.519999980926514
2024-11-27,4.619999885559082
2024-11-29,4.920000076293945
2024-12-02,4.71999979019165
2024-12-03,4.510000228881836
2024-12-04,4.440000057220459
2024-12-05,4.599999904632568
2024-12-06,4.710000038146973
2024-12-09,4.659999847412109
2024-12-10,4.519999980926514
2024-12-11,4.440000057220459
2024-12-12,4.28000020980835
2024-12-13,4.21999979019165
2024-12-16,3.859999895095825
2024-12-17,3.6549999713897705
2024-12-18,3.3350000381469727
2024-12-19,3.2699999809265137
2024-12-20,3.4200000762939453
2024-12-23,3.4200000762939453
2024-12-24,3.5
2024-12-26,3.7300000190734863
2024-12-27,3.619999885559082
2024-12-30,3.5399999618530273
2024-12-31,3.6600000858306885
2025-01-02,3.7300000190734863
2025-01-03,3.8299999237060547
2025-01-06,4.010000228881836
2025-01-07,4.059999942779541
2025-01-08,3.9700000286102295
2025-01-10,3.7699999809265137
2025-01-13,3.490000009536743
2025-01-14,3.630000114440918
2025-01-15,4.010000228881836
2025-01-16,4.03000020980835
2025-01-17,4.03000020980835
2025-01-21,3.9700000286102295
2025-01-22,4.019999980926514
2025-01-23,4.110000133514404
2025-01-24,4.179999828338623
2025-01-27,4.25
2025-01-28,4.28000020980835
2025-01-29,4.230000019073486
2025-01-30,4.230000019073486
2025-01-31,4.130000114440918
2025-02-03,4.079999923706055
2025-02-04,4.269999980926514
2025-02-05,4.21999979019165
2025-02-06,4.300000190734863
2025-02-07,4.300000190734863
2025-02-10,4.460000038146973
2025-02-11,4.449999809265137
2025-02-12,4.260000228881836
2025-02-13,3.9000000953674316
2025-02-14,4.045000076293945
2025-02-18,4.489999771118164
2025-02-19,4.5
2025-02-20,4.5
2025-02-21,4.179999828338623
2025-02-24,4.239999771118164
2025-02-25,4.239999771118164
2025-02-26,4.110000133514404
2025-02-27,4.179999828338623
2025-02-28,4.170000076293945
2025-03-03,4.039999961853027
2025-03-04,4.260000228881836
2025-03-05,4.309999942779541
2025-03-06,4.119999885559082
2025-03-07,4.170000076293945
2025-03-10,4.065000057220459
2025-03-11,3.759999990463257
2025-03-12,3.809999942779541
2025-03-13,3.369999885559082
2025-03-14,3.815000057220459
2025-03-17,3.7699999809265137
2025-03-18,3.4800000190734863
2025-03-19,3.6500000953674316
2025-03-20,3.3499999046325684
2025-03-21,3.4649999141693115
2025-03-24,3.440000057220459
2025-03-25,3.299999952316284
2025-03-26,3.450000047683716
2025-03-27,4.230000019073486
2025-03-28,4.159999847412109
2025-03-31,3.940000057220459
2025-04-01,3.7200000286102295
2025-04-02,4.050000190734863
2025-04-03,3.809999942779541
2025-04-04,3.700000047683716
2025-04-07,3.940000057220459
