Date,IESC
2021-05-05,51.13999938964844
2021-05-06,51.810001373291016
2021-05-07,51.91999816894531
2021-05-10,51.61000061035156
2021-05-11,49.959999084472656
2021-05-12,48.41999816894531
2021-05-13,49.18000030517578
2021-05-14,50.099998474121094
2021-05-17,50.54999923706055
2021-05-18,51.0
2021-05-19,50.650001525878906
2021-05-20,50.869998931884766
2021-05-21,51.68000030517578
2021-05-24,51.66999816894531
2021-05-25,50.880001068115234
2021-05-26,51.470001220703125
2021-05-27,54.040000915527344
2021-05-28,53.060001373291016
2021-06-01,54.95000076293945
2021-06-02,54.790000915527344
2021-06-03,54.59000015258789
2021-06-04,54.63999938964844
2021-06-07,55.20000076293945
2021-06-08,55.27000045776367
2021-06-09,53.220001220703125
2021-06-10,52.380001068115234
2021-06-11,52.0
2021-06-14,51.619998931884766
2021-06-15,51.150001525878906
2021-06-16,51.810001373291016
2021-06-17,51.5099983215332
2021-06-18,53.38999938964844
2021-06-21,53.060001373291016
2021-06-22,52.630001068115234
2021-06-23,52.189998626708984
2021-06-24,54.380001068115234
2021-06-25,50.91999816894531
2021-06-28,50.77000045776367
2021-06-29,51.45000076293945
2021-06-30,51.36000061035156
2021-07-01,52.040000915527344
2021-07-02,51.029998779296875
2021-07-06,49.63999938964844
2021-07-07,49.52000045776367
2021-07-08,48.90999984741211
2021-07-09,50.0099983215332
2021-07-12,50.77000045776367
2021-07-13,50.20000076293945
2021-07-14,49.540000915527344
2021-07-15,48.349998474121094
2021-07-16,47.810001373291016
2021-07-19,46.45000076293945
2021-07-20,49.29999923706055
2021-07-21,49.97999954223633
2021-07-22,49.2599983215332
2021-07-23,50.18000030517578
2021-07-26,49.70000076293945
2021-07-27,50.470001220703125
2021-07-28,51.16999816894531
2021-07-29,52.65999984741211
2021-07-30,54.40999984741211
2021-08-02,52.869998931884766
2021-08-03,54.83000183105469
2021-08-04,54.09000015258789
2021-08-05,52.75
2021-08-06,53.310001373291016
2021-08-09,51.880001068115234
2021-08-10,51.43000030517578
2021-08-11,51.880001068115234
2021-08-12,51.220001220703125
2021-08-13,49.72999954223633
2021-08-16,49.150001525878906
2021-08-17,48.25
2021-08-18,49.29999923706055
2021-08-19,49.29999923706055
2021-08-20,49.29999923706055
2021-08-23,50.439998626708984
2021-08-24,50.86000061035156
2021-08-25,49.810001373291016
2021-08-26,49.45000076293945
2021-08-27,49.939998626708984
2021-08-30,49.0099983215332
2021-08-31,48.900001525878906
2021-09-01,47.540000915527344
2021-09-02,48.900001525878906
2021-09-03,47.61000061035156
2021-09-07,44.939998626708984
2021-09-08,45.34000015258789
2021-09-09,44.869998931884766
2021-09-10,43.52000045776367
2021-09-13,42.93000030517578
2021-09-14,43.91999816894531
2021-09-15,43.84000015258789
2021-09-16,43.63999938964844
2021-09-17,44.16999816894531
2021-09-20,42.70000076293945
2021-09-21,42.779998779296875
2021-09-22,43.54999923706055
2021-09-23,44.470001220703125
2021-09-24,44.880001068115234
2021-09-27,45.70000076293945
2021-09-28,44.900001525878906
2021-09-29,45.34000015258789
2021-09-30,45.689998626708984
2021-10-01,46.529998779296875
2021-10-04,46.7599983215332
2021-10-05,45.97999954223633
2021-10-06,45.68000030517578
2021-10-07,46.349998474121094
2021-10-08,46.279998779296875
2021-10-11,45.97999954223633
2021-10-12,46.599998474121094
2021-10-13,46.689998626708984
2021-10-14,47.79999923706055
2021-10-15,46.790000915527344
2021-10-18,46.029998779296875
2021-10-19,48.02000045776367
2021-10-20,48.279998779296875
2021-10-21,48.59000015258789
2021-10-22,48.95000076293945
2021-10-25,49.5
2021-10-26,50.060001373291016
2021-10-27,49.5
2021-10-28,49.95000076293945
2021-10-29,49.849998474121094
2021-11-01,50.5099983215332
2021-11-02,50.209999084472656
2021-11-03,51.20000076293945
2021-11-04,51.029998779296875
2021-11-05,53.209999084472656
2021-11-08,53.310001373291016
2021-11-09,52.36000061035156
2021-11-10,53.349998474121094
2021-11-11,54.77000045776367
2021-11-12,54.290000915527344
2021-11-15,53.869998931884766
2021-11-16,55.11000061035156
2021-11-17,55.20000076293945
2021-11-18,53.9900016784668
2021-11-19,53.18000030517578
2021-11-22,53.439998626708984
2021-11-23,53.869998931884766
2021-11-24,53.18000030517578
2021-11-26,50.93000030517578
2021-11-29,50.599998474121094
2021-11-30,47.9900016784668
2021-12-01,48.209999084472656
2021-12-02,49.72999954223633
2021-12-03,48.5099983215332
2021-12-06,50.349998474121094
2021-12-07,51.060001373291016
2021-12-08,51.11000061035156
2021-12-09,50.290000915527344
2021-12-10,49.459999084472656
2021-12-13,48.97999954223633
2021-12-14,47.849998474121094
2021-12-15,49.400001525878906
2021-12-16,49.54999923706055
2021-12-17,50.2400016784668
2021-12-20,48.52000045776367
2021-12-21,49.380001068115234
2021-12-22,50.45000076293945
2021-12-23,50.9900016784668
2021-12-27,52.25
2021-12-28,51.58000183105469
2021-12-29,50.83000183105469
2021-12-30,50.33000183105469
2021-12-31,50.63999938964844
2022-01-03,52.439998626708984
2022-01-04,53.5
2022-01-05,51.779998779296875
2022-01-06,51.5099983215332
2022-01-07,50.34000015258789
2022-01-10,49.849998474121094
2022-01-11,50.4900016784668
2022-01-12,50.31999969482422
2022-01-13,51.09000015258789
2022-01-14,51.189998626708984
2022-01-18,49.630001068115234
2022-01-19,48.66999816894531
2022-01-20,47.880001068115234
2022-01-21,48.31999969482422
2022-01-24,49.880001068115234
2022-01-25,48.970001220703125
2022-01-26,47.720001220703125
2022-01-27,47.43000030517578
2022-01-28,48.209999084472656
2022-01-31,49.29999923706055
2022-02-01,49.41999816894531
2022-02-02,45.27000045776367
2022-02-03,43.900001525878906
2022-02-04,42.7599983215332
2022-02-07,41.099998474121094
2022-02-08,41.72999954223633
2022-02-09,40.779998779296875
2022-02-10,42.619998931884766
2022-02-11,42.619998931884766
2022-02-14,43.689998626708984
2022-02-15,45.540000915527344
2022-02-16,45.29999923706055
2022-02-17,45.0
2022-02-18,43.369998931884766
2022-02-22,42.52000045776367
2022-02-23,41.560001373291016
2022-02-24,42.369998931884766
2022-02-25,42.709999084472656
2022-02-28,42.040000915527344
2022-03-01,40.400001525878906
2022-03-02,41.900001525878906
2022-03-03,41.77000045776367
2022-03-04,40.939998626708984
2022-03-07,40.7400016784668
2022-03-08,41.20000076293945
2022-03-09,42.54999923706055
2022-03-10,43.119998931884766
2022-03-11,43.939998626708984
2022-03-14,42.83000183105469
2022-03-15,43.18000030517578
2022-03-16,43.91999816894531
2022-03-17,44.529998779296875
2022-03-18,45.27000045776367
2022-03-21,44.290000915527344
2022-03-22,43.9900016784668
2022-03-23,42.279998779296875
2022-03-24,41.540000915527344
2022-03-25,40.91999816894531
2022-03-28,40.84000015258789
2022-03-29,41.59000015258789
2022-03-30,41.290000915527344
2022-03-31,40.20000076293945
2022-04-01,40.18000030517578
2022-04-04,40.54999923706055
2022-04-05,38.5
2022-04-06,37.95000076293945
2022-04-07,38.16999816894531
2022-04-08,38.040000915527344
2022-04-11,37.81999969482422
2022-04-12,38.310001373291016
2022-04-13,38.65999984741211
2022-04-14,38.63999938964844
2022-04-18,38.27000045776367
2022-04-19,38.95000076293945
2022-04-20,38.65999984741211
2022-04-21,37.349998474121094
2022-04-22,36.47999954223633
2022-04-25,36.4900016784668
2022-04-26,34.72999954223633
2022-04-27,35.38999938964844
2022-04-28,35.33000183105469
2022-04-29,29.299999237060547
2022-05-02,27.100000381469727
2022-05-03,25.270000457763672
2022-05-04,27.229999542236328
2022-05-05,25.780000686645508
2022-05-06,26.979999542236328
2022-05-09,26.8799991607666
2022-05-10,28.270000457763672
2022-05-11,29.15999984741211
2022-05-12,29.15999984741211
2022-05-13,29.329999923706055
2022-05-16,29.600000381469727
2022-05-17,30.399999618530273
2022-05-18,29.690000534057617
2022-05-19,30.389999389648438
2022-05-20,29.450000762939453
2022-05-23,29.489999771118164
2022-05-24,29.5
2022-05-25,30.790000915527344
2022-05-26,30.239999771118164
2022-05-27,31.170000076293945
2022-05-31,30.889999389648438
2022-06-01,30.75
2022-06-02,31.209999084472656
2022-06-03,31.15999984741211
2022-06-06,31.540000915527344
2022-06-07,30.670000076293945
2022-06-08,30.440000534057617
2022-06-09,31.670000076293945
2022-06-10,31.270000457763672
2022-06-13,29.59000015258789
2022-06-14,29.260000228881836
2022-06-15,29.8799991607666
2022-06-16,28.40999984741211
2022-06-17,29.979999542236328
2022-06-21,30.770000457763672
2022-06-22,30.229999542236328
2022-06-23,31.100000381469727
2022-06-24,31.1299991607666
2022-06-27,31.5
2022-06-28,30.110000610351562
2022-06-29,29.040000915527344
2022-06-30,30.170000076293945
2022-07-01,30.700000762939453
2022-07-05,30.84000015258789
2022-07-06,29.68000030517578
2022-07-07,30.290000915527344
2022-07-08,31.25
2022-07-11,30.690000534057617
2022-07-12,30.110000610351562
2022-07-13,30.0
2022-07-14,30.59000015258789
2022-07-15,31.260000228881836
2022-07-18,30.600000381469727
2022-07-19,31.989999771118164
2022-07-20,32.0099983215332
2022-07-21,32.47999954223633
2022-07-22,32.130001068115234
2022-07-25,31.809999465942383
2022-07-26,32.439998626708984
2022-07-27,32.54999923706055
2022-07-28,33.130001068115234
2022-07-29,33.0
2022-08-01,32.81999969482422
2022-08-02,32.61000061035156
2022-08-03,33.16999816894531
2022-08-04,32.22999954223633
2022-08-05,31.979999542236328
2022-08-08,32.72999954223633
2022-08-09,32.06999969482422
2022-08-10,32.97999954223633
2022-08-11,33.150001525878906
2022-08-12,33.79999923706055
2022-08-15,34.2599983215332
2022-08-16,33.61000061035156
2022-08-17,33.130001068115234
2022-08-18,33.779998779296875
2022-08-19,33.08000183105469
2022-08-22,33.18000030517578
2022-08-23,32.75
2022-08-24,32.939998626708984
2022-08-25,33.349998474121094
2022-08-26,30.959999084472656
2022-08-29,30.479999542236328
2022-08-30,30.450000762939453
2022-08-31,30.389999389648438
2022-09-01,29.979999542236328
2022-09-02,29.68000030517578
2022-09-06,28.950000762939453
2022-09-07,29.520000457763672
2022-09-08,29.280000686645508
2022-09-09,30.389999389648438
2022-09-12,30.75
2022-09-13,29.200000762939453
2022-09-14,28.049999237060547
2022-09-15,28.559999465942383
2022-09-16,29.059999465942383
2022-09-19,29.229999542236328
2022-09-20,29.06999969482422
2022-09-21,28.219999313354492
2022-09-22,27.0
2022-09-23,25.93000030517578
2022-09-26,26.889999389648438
2022-09-27,26.6200008392334
2022-09-28,28.139999389648438
2022-09-29,27.489999771118164
2022-09-30,27.6200008392334
2022-10-03,28.719999313354492
2022-10-04,29.290000915527344
2022-10-05,29.09000015258789
2022-10-06,28.790000915527344
2022-10-07,28.3799991607666
2022-10-10,29.260000228881836
2022-10-11,28.56999969482422
2022-10-12,29.030000686645508
2022-10-13,30.31999969482422
2022-10-14,29.739999771118164
2022-10-17,30.639999389648438
2022-10-18,30.690000534057617
2022-10-19,30.549999237060547
2022-10-20,30.18000030517578
2022-10-21,31.829999923706055
2022-10-24,32.369998931884766
2022-10-25,32.5099983215332
2022-10-26,33.119998931884766
2022-10-27,33.189998626708984
2022-10-28,34.25
2022-10-31,33.040000915527344
2022-11-01,33.900001525878906
2022-11-02,32.849998474121094
2022-11-03,33.36000061035156
2022-11-04,33.709999084472656
2022-11-07,34.11000061035156
2022-11-08,33.599998474121094
2022-11-09,32.970001220703125
2022-11-10,34.9900016784668
2022-11-11,34.380001068115234
2022-11-14,33.279998779296875
2022-11-15,32.220001220703125
2022-11-16,32.90999984741211
2022-11-17,33.119998931884766
2022-11-18,33.16999816894531
2022-11-21,33.41999816894531
2022-11-22,33.84000015258789
2022-11-23,33.040000915527344
2022-11-25,33.25
2022-11-28,33.150001525878906
2022-11-29,32.83000183105469
2022-11-30,33.81999969482422
2022-12-01,33.630001068115234
2022-12-02,34.5
2022-12-05,34.58000183105469
2022-12-06,35.959999084472656
2022-12-07,33.97999954223633
2022-12-08,33.20000076293945
2022-12-09,31.709999084472656
2022-12-12,32.06999969482422
2022-12-13,32.29999923706055
2022-12-14,31.0
2022-12-15,30.709999084472656
2022-12-16,28.280000686645508
2022-12-19,31.290000915527344
2022-12-20,32.04999923706055
2022-12-21,33.869998931884766
2022-12-22,34.2599983215332
2022-12-23,34.20000076293945
2022-12-27,33.86000061035156
2022-12-28,34.439998626708984
2022-12-29,35.5099983215332
2022-12-30,35.56999969482422
2023-01-03,36.279998779296875
2023-01-04,35.54999923706055
2023-01-05,35.7400016784668
2023-01-06,36.349998474121094
2023-01-09,36.709999084472656
2023-01-10,38.18000030517578
2023-01-11,39.0
2023-01-12,39.060001373291016
2023-01-13,39.4900016784668
2023-01-17,39.08000183105469
2023-01-18,39.11000061035156
2023-01-19,39.16999816894531
2023-01-20,39.7599983215332
2023-01-23,40.27000045776367
2023-01-24,40.130001068115234
2023-01-25,39.459999084472656
2023-01-26,38.630001068115234
2023-01-27,39.41999816894531
2023-01-30,37.790000915527344
2023-01-31,39.810001373291016
2023-02-01,39.619998931884766
2023-02-02,40.79999923706055
2023-02-03,40.869998931884766
2023-02-06,41.209999084472656
2023-02-07,42.099998474121094
2023-02-08,41.880001068115234
2023-02-09,41.560001373291016
2023-02-10,40.470001220703125
2023-02-13,41.27000045776367
2023-02-14,41.04999923706055
2023-02-15,41.88999938964844
2023-02-16,42.2400016784668
2023-02-17,42.540000915527344
2023-02-21,40.66999816894531
2023-02-22,41.52000045776367
2023-02-23,41.79999923706055
2023-02-24,42.91999816894531
2023-02-27,42.20000076293945
2023-02-28,42.060001373291016
2023-03-01,43.15999984741211
2023-03-02,43.560001373291016
2023-03-03,44.5
2023-03-06,43.209999084472656
2023-03-07,44.88999938964844
2023-03-08,45.08000183105469
2023-03-09,44.2400016784668
2023-03-10,42.119998931884766
2023-03-13,42.040000915527344
2023-03-14,43.59000015258789
2023-03-15,41.900001525878906
2023-03-16,42.4900016784668
2023-03-17,41.560001373291016
2023-03-20,41.66999816894531
2023-03-21,42.36000061035156
2023-03-22,41.02000045776367
2023-03-23,41.470001220703125
2023-03-24,42.779998779296875
2023-03-27,43.08000183105469
2023-03-28,43.5099983215332
2023-03-29,43.150001525878906
2023-03-30,41.849998474121094
2023-03-31,43.09000015258789
2023-04-03,43.86000061035156
2023-04-04,41.959999084472656
2023-04-05,40.470001220703125
2023-04-06,40.529998779296875
2023-04-10,40.59000015258789
2023-04-11,40.900001525878906
2023-04-12,41.0099983215332
2023-04-13,41.83000183105469
2023-04-14,41.90999984741211
2023-04-17,42.720001220703125
2023-04-18,42.25
2023-04-19,42.349998474121094
2023-04-20,43.61000061035156
2023-04-21,42.900001525878906
2023-04-24,43.209999084472656
2023-04-25,43.52000045776367
2023-04-26,42.29999923706055
2023-04-27,42.959999084472656
2023-04-28,43.189998626708984
2023-05-01,43.810001373291016
2023-05-02,44.29999923706055
2023-05-03,45.27000045776367
2023-05-04,43.040000915527344
2023-05-05,43.75
2023-05-08,43.91999816894531
2023-05-09,44.27000045776367
2023-05-10,49.119998931884766
2023-05-11,46.97999954223633
2023-05-12,46.880001068115234
2023-05-15,48.25
2023-05-16,48.59000015258789
2023-05-17,50.349998474121094
2023-05-18,50.22999954223633
2023-05-19,50.380001068115234
2023-05-22,49.97999954223633
2023-05-23,50.369998931884766
2023-05-24,48.72999954223633
2023-05-25,48.4900016784668
2023-05-26,47.880001068115234
2023-05-30,47.38999938964844
2023-05-31,47.41999816894531
2023-06-01,48.459999084472656
2023-06-02,50.93000030517578
2023-06-05,50.41999816894531
2023-06-06,51.97999954223633
2023-06-07,53.310001373291016
2023-06-08,52.400001525878906
2023-06-09,52.97999954223633
2023-06-12,54.060001373291016
2023-06-13,54.5099983215332
2023-06-14,53.95000076293945
2023-06-15,54.27000045776367
2023-06-16,53.27000045776367
2023-06-20,52.58000183105469
2023-06-21,53.47999954223633
2023-06-22,53.15999984741211
2023-06-23,52.7400016784668
2023-06-26,54.02000045776367
2023-06-27,54.77000045776367
2023-06-28,56.310001373291016
2023-06-29,56.86000061035156
2023-06-30,56.880001068115234
2023-07-03,56.939998626708984
2023-07-05,55.0
2023-07-06,53.34000015258789
2023-07-07,54.36000061035156
2023-07-10,55.560001373291016
2023-07-11,56.150001525878906
2023-07-12,57.47999954223633
2023-07-13,57.849998474121094
2023-07-14,57.5099983215332
2023-07-17,58.439998626708984
2023-07-18,57.97999954223633
2023-07-19,56.709999084472656
2023-07-20,55.90999984741211
2023-07-21,56.779998779296875
2023-07-24,56.5099983215332
2023-07-25,56.77000045776367
2023-07-26,56.9900016784668
2023-07-27,55.65999984741211
2023-07-28,55.970001220703125
2023-07-31,57.31999969482422
2023-08-01,57.79999923706055
2023-08-02,57.36000061035156
2023-08-03,58.0099983215332
2023-08-04,66.62000274658203
2023-08-07,64.52999877929688
2023-08-08,66.56999969482422
2023-08-09,69.5199966430664
2023-08-10,69.77999877929688
2023-08-11,70.2300033569336
2023-08-14,69.86000061035156
2023-08-15,71.75
2023-08-16,70.63999938964844
2023-08-17,70.12000274658203
2023-08-18,70.79000091552734
2023-08-21,70.58999633789062
2023-08-22,71.6500015258789
2023-08-23,71.98999786376953
2023-08-24,72.63999938964844
2023-08-25,72.66000366210938
2023-08-28,73.70999908447266
2023-08-29,73.79000091552734
2023-08-30,75.79000091552734
2023-08-31,74.9800033569336
2023-09-01,76.12999725341797
2023-09-05,73.68000030517578
2023-09-06,72.72000122070312
2023-09-07,71.70999908447266
2023-09-08,72.4000015258789
2023-09-11,70.88999938964844
2023-09-12,71.73999786376953
2023-09-13,69.04000091552734
2023-09-14,68.83999633789062
2023-09-15,67.81999969482422
2023-09-18,69.01000213623047
2023-09-19,67.73999786376953
2023-09-20,67.33999633789062
2023-09-21,65.87999725341797
2023-09-22,66.61000061035156
2023-09-25,66.05999755859375
2023-09-26,64.63999938964844
2023-09-27,65.81999969482422
2023-09-28,66.68000030517578
2023-09-29,65.87000274658203
2023-10-02,65.0199966430664
2023-10-03,65.7300033569336
2023-10-04,69.25
2023-10-05,69.55000305175781
2023-10-06,71.31999969482422
2023-10-09,68.98999786376953
2023-10-10,67.16999816894531
2023-10-11,66.73999786376953
2023-10-12,64.56999969482422
2023-10-13,63.02000045776367
2023-10-16,63.13999938964844
2023-10-17,64.2699966430664
2023-10-18,62.77000045776367
2023-10-19,61.81999969482422
2023-10-20,60.90999984741211
2023-10-23,61.5
2023-10-24,61.95000076293945
2023-10-25,61.4900016784668
2023-10-26,60.939998626708984
2023-10-27,61.13999938964844
2023-10-30,61.2400016784668
2023-10-31,62.22999954223633
2023-11-01,62.130001068115234
2023-11-02,62.619998931884766
2023-11-03,61.86000061035156
2023-11-06,62.720001220703125
2023-11-07,61.47999954223633
2023-11-08,60.70000076293945
2023-11-09,61.09000015258789
2023-11-10,61.68000030517578
2023-11-13,62.40999984741211
2023-11-14,65.95999908447266
2023-11-15,65.4000015258789
2023-11-16,64.69000244140625
2023-11-17,65.6500015258789
2023-11-20,67.47000122070312
2023-11-21,67.93000030517578
2023-11-22,71.0
2023-11-24,72.08000183105469
2023-11-27,72.12999725341797
2023-11-28,70.05000305175781
2023-11-29,69.91999816894531
2023-11-30,69.97000122070312
2023-12-01,71.62999725341797
2023-12-04,72.1500015258789
2023-12-05,71.43000030517578
2023-12-06,71.2300033569336
2023-12-07,74.69999694824219
2023-12-08,81.61000061035156
2023-12-11,83.0
2023-12-12,82.62000274658203
2023-12-13,84.6500015258789
2023-12-14,85.88999938964844
2023-12-15,83.91000366210938
2023-12-18,82.30999755859375
2023-12-19,83.9800033569336
2023-12-20,83.12999725341797
2023-12-21,82.19000244140625
2023-12-22,82.1500015258789
2023-12-26,82.20999908447266
2023-12-27,82.41000366210938
2023-12-28,80.18000030517578
2023-12-29,79.22000122070312
2024-01-02,77.44000244140625
2024-01-03,77.36000061035156
2024-01-04,78.48999786376953
2024-01-05,76.83999633789062
2024-01-08,77.4000015258789
2024-01-09,77.43000030517578
2024-01-10,78.18000030517578
2024-01-11,78.2300033569336
2024-01-12,79.3499984741211
2024-01-16,79.37000274658203
2024-01-17,80.44999694824219
2024-01-18,84.26000213623047
2024-01-19,84.66999816894531
2024-01-22,85.86000061035156
2024-01-23,82.58000183105469
2024-01-24,81.61000061035156
2024-01-25,82.33000183105469
2024-01-26,81.7300033569336
2024-01-29,83.12000274658203
2024-01-30,84.62999725341797
2024-01-31,81.95999908447266
2024-02-01,85.38999938964844
2024-02-02,86.04000091552734
2024-02-05,85.63999938964844
2024-02-06,88.0
2024-02-07,89.83999633789062
2024-02-08,90.23999786376953
2024-02-09,91.58999633789062
2024-02-12,94.69999694824219
2024-02-13,92.3499984741211
2024-02-14,96.98999786376953
2024-02-15,100.54000091552734
2024-02-16,101.26000213623047
2024-02-20,98.88999938964844
2024-02-21,98.38999938964844
2024-02-22,105.76000213623047
2024-02-23,106.33000183105469
2024-02-26,107.33000183105469
2024-02-27,105.83999633789062
2024-02-28,107.08000183105469
2024-02-29,109.91999816894531
2024-03-01,113.18000030517578
2024-03-04,113.52999877929688
2024-03-05,112.18000030517578
2024-03-06,113.0
2024-03-07,115.13999938964844
2024-03-08,113.55000305175781
2024-03-11,102.79000091552734
2024-03-12,105.36000061035156
2024-03-13,101.55000305175781
2024-03-14,101.7699966430664
2024-03-15,102.20999908447266
2024-03-18,103.08000183105469
2024-03-19,106.94999694824219
2024-03-20,110.47000122070312
2024-03-21,114.94000244140625
2024-03-22,113.83000183105469
2024-03-25,113.0199966430664
2024-03-26,116.91000366210938
2024-03-27,116.12000274658203
2024-03-28,121.63999938964844
2024-04-01,122.41999816894531
2024-04-02,125.30000305175781
2024-04-03,126.4800033569336
2024-04-04,125.94999694824219
2024-04-05,133.6300048828125
2024-04-08,133.97000122070312
2024-04-09,125.52999877929688
2024-04-10,123.72000122070312
2024-04-11,125.38999938964844
2024-04-12,123.44999694824219
2024-04-15,119.75
2024-04-16,120.66999816894531
2024-04-17,116.70999908447266
2024-04-18,115.87000274658203
2024-04-19,115.51000213623047
2024-04-22,117.68000030517578
2024-04-23,127.6500015258789
2024-04-24,128.7100067138672
2024-04-25,127.55000305175781
2024-04-26,131.11000061035156
2024-04-29,134.97999572753906
2024-04-30,135.1199951171875
2024-05-01,132.5399932861328
2024-05-02,136.86000061035156
2024-05-03,161.38999938964844
2024-05-06,168.8300018310547
2024-05-07,170.9600067138672
2024-05-08,174.83999633789062
2024-05-09,178.1999969482422
2024-05-10,182.30999755859375
2024-05-13,162.9499969482422
2024-05-14,165.39999389648438
2024-05-15,174.63999938964844
2024-05-16,162.1999969482422
2024-05-17,159.9499969482422
2024-05-20,158.67999267578125
2024-05-21,159.1699981689453
2024-05-22,159.9499969482422
2024-05-23,158.6699981689453
2024-05-24,160.5
2024-05-28,156.1699981689453
2024-05-29,151.88999938964844
2024-05-30,154.64999389648438
2024-05-31,152.4499969482422
2024-06-03,146.88999938964844
2024-06-04,134.97000122070312
2024-06-05,137.72999572753906
2024-06-06,131.16000366210938
2024-06-07,128.14999389648438
2024-06-10,129.5800018310547
2024-06-11,125.05999755859375
2024-06-12,135.27000427246094
2024-06-13,137.30999755859375
2024-06-14,133.4499969482422
2024-06-17,134.4199981689453
2024-06-18,136.30999755859375
2024-06-20,133.92999267578125
2024-06-21,132.22000122070312
2024-06-24,131.1199951171875
2024-06-25,136.0
2024-06-26,135.91000366210938
2024-06-27,137.49000549316406
2024-06-28,139.3300018310547
2024-07-01,135.82000732421875
2024-07-02,135.6300048828125
2024-07-03,144.14999389648438
2024-07-05,139.6300048828125
2024-07-08,141.61000061035156
2024-07-09,140.4600067138672
2024-07-10,144.77000427246094
2024-07-11,153.60000610351562
2024-07-12,156.69000244140625
2024-07-15,155.9199981689453
2024-07-16,158.83999633789062
2024-07-17,146.44000244140625
2024-07-18,147.52000427246094
2024-07-19,148.4199981689453
2024-07-22,159.64999389648438
2024-07-23,159.3800048828125
2024-07-24,140.5399932861328
2024-07-25,134.2899932861328
2024-07-26,144.17999267578125
2024-07-29,139.9199981689453
2024-07-30,139.27999877929688
2024-07-31,153.97000122070312
2024-08-01,144.6199951171875
2024-08-02,154.9600067138672
2024-08-05,150.22000122070312
2024-08-06,157.4199981689453
2024-08-07,155.67999267578125
2024-08-08,166.25999450683594
2024-08-09,164.00999450683594
2024-08-12,166.64999389648438
2024-08-13,169.3000030517578
2024-08-14,171.07000732421875
2024-08-15,176.2899932861328
2024-08-16,170.89999389648438
2024-08-19,173.17999267578125
2024-08-20,171.6199951171875
2024-08-21,175.5
2024-08-22,174.57000732421875
2024-08-23,192.42999267578125
2024-08-26,186.36000061035156
2024-08-27,181.4199981689453
2024-08-28,176.30999755859375
2024-08-29,180.17999267578125
2024-08-30,186.52999877929688
2024-09-03,167.08999633789062
2024-09-04,160.41000366210938
2024-09-05,148.7899932861328
2024-09-06,145.50999450683594
2024-09-09,144.99000549316406
2024-09-10,148.4600067138672
2024-09-11,156.85000610351562
2024-09-12,157.14999389648438
2024-09-13,161.11000061035156
2024-09-16,160.25
2024-09-17,164.19000244140625
2024-09-18,165.5500030517578
2024-09-19,183.64999389648438
2024-09-20,183.89999389648438
2024-09-23,187.49000549316406
2024-09-24,188.66000366210938
2024-09-25,189.88999938964844
2024-09-26,197.00999450683594
2024-09-27,199.6999969482422
2024-09-30,199.6199951171875
2024-10-01,196.88999938964844
2024-10-02,200.0800018310547
2024-10-03,203.24000549316406
2024-10-04,207.1999969482422
2024-10-07,211.6199951171875
2024-10-08,213.75999450683594
2024-10-09,206.10000610351562
2024-10-10,210.9600067138672
2024-10-11,219.7899932861328
2024-10-14,228.0399932861328
2024-10-15,219.94000244140625
2024-10-16,225.10000610351562
2024-10-17,229.89999389648438
2024-10-18,228.86000061035156
2024-10-21,228.72000122070312
2024-10-22,213.57000732421875
2024-10-23,210.77999877929688
2024-10-24,210.22999572753906
2024-10-25,207.99000549316406
2024-10-28,211.30999755859375
2024-10-29,214.17999267578125
2024-10-30,217.47000122070312
2024-10-31,218.6699981689453
2024-11-01,232.6300048828125
2024-11-04,238.30999755859375
2024-11-05,246.05999755859375
2024-11-06,263.55999755859375
2024-11-07,270.8599853515625
2024-11-08,285.54998779296875
2024-11-11,292.7900085449219
2024-11-12,279.8399963378906
2024-11-13,266.3599853515625
2024-11-14,264.8999938964844
2024-11-15,258.0199890136719
2024-11-18,264.6700134277344
2024-11-19,285.510009765625
2024-11-20,265.6000061035156
2024-11-21,270.4700012207031
2024-11-22,278.010009765625
2024-11-25,279.67999267578125
2024-11-26,299.5199890136719
2024-11-27,286.95001220703125
2024-11-29,309.8599853515625
2024-12-02,297.30999755859375
2024-12-03,295.79998779296875
2024-12-04,292.2200012207031
2024-12-05,281.4100036621094
2024-12-06,268.1700134277344
2024-12-09,252.35000610351562
2024-12-10,252.17999267578125
2024-12-11,255.24000549316406
2024-12-12,249.10000610351562
2024-12-13,245.14999389648438
2024-12-16,222.64999389648438
2024-12-17,214.11000061035156
2024-12-18,205.41000366210938
2024-12-19,213.02999877929688
2024-12-20,212.5
2024-12-23,212.6699981689453
2024-12-24,210.5
2024-12-26,217.99000549316406
2024-12-27,210.52000427246094
2024-12-30,203.3800048828125
2024-12-31,200.9600067138672
2025-01-02,209.69000244140625
2025-01-03,225.6699981689453
2025-01-06,241.88999938964844
2025-01-07,225.3699951171875
2025-01-08,221.0399932861328
2025-01-10,224.30999755859375
2025-01-13,221.88999938964844
2025-01-14,242.25
2025-01-15,255.57000732421875
2025-01-16,255.4199981689453
2025-01-17,256.69000244140625
2025-01-21,276.32000732421875
2025-01-22,316.260009765625
2025-01-23,303.739990234375
2025-01-24,285.0400085449219
2025-01-27,215.0
2025-01-28,213.08999633789062
2025-01-29,215.52999877929688
2025-01-30,226.94000244140625
2025-01-31,221.27999877929688
2025-02-03,219.88999938964844
2025-02-04,214.72000122070312
2025-02-05,223.2100067138672
2025-02-06,242.10000610351562
